rowNo,type,stim1,stimFormat,ITI,key,keyboard,random,head,body,responseType,responseOptions,pageBreak,fixation,subjectGroup,cursor,required,identity condition,Time,time_block,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,calibration,id,age,gender,ethnicity,duration_s
406,test,C2_075_DV_074_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,present,1,801,48,16.68,246566,l,1149,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
392,test,DV_041_C2_041_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,present,1,801,48,16.69,248712,s,1359,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
408,test,C2_003_DV_018_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,present,1,801,48,16.68,250518,l,1013,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
429,test,DV_154_C2_042_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,present,1,801,48,16.69,253232,l,1924,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
433,test,C2_205_DV_048_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,present,1,801,48,16.68,255392,s,1364,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
435,test,C2_242_DV_254_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,present,1,801,48,16.69,258264,l,2085,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
393,test,C2_256_DV_256_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,present,1,801,48,16.69,260248,s,1199,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
397,test,DV_100_C2_100_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,present,1,801,48,16.68,262518,s,1485,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
382,test,C2_152_DV_152_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,present,1,801,48,16.69,264592,s,1273,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
424,test,DV_208_C2_206_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,present,1,801,48,16.68,266774,l,1386,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
436,form,NA,NA,NA,NA,NA,NA,How stressed did you feel during the previous task?,"-10 being completely relaxed, 0 being neither relaxed nor stressed, and +10 being extremely stressed",slider,-10_10_1,1,NA,4,NA,NA,NA,present,NA,801,NA,NA,273561,-10,6258,0,-10,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
464,test,C2_071_DV_071_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,284808,s,4688,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
472,test,C2_009_DV_033_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,286960,s,1351,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
458,test,C2_131_DV_131_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,289160,s,1399,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
457,test,DV_062_C2_062_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,291783,s,1837,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
440,test,C2_036_DV_036_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,293480,s,898,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
452,test,C2_040_DV_040_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,297112,s,2845,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
465,test,DV_166_C2_166_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,299368,s,1463,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
448,test,C2_142_DV_142_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,302216,s,2059,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
443,test,C2_182_DV_182_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,304440,s,1430,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
497,test,DV_013_C2_235_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,307576,l,2348,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
454,test,C2_146_DV_146_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,312304,s,3939,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
447,test,C2_226_DV_226_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,313960,s,857,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
469,test,C2_038_DV_081_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,315696,l,941,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
479,test,C2_070_DV_128_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,320673,l,4184,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
482,test,C2_023_DV_304_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,324183,l,2721,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
488,test,C2_076_DV_079_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,326200,l,1219,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
485,test,DV_007_C2_098_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,330864,l,3864,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
486,test,C2_174_DV_183_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,333696,s,2042,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
471,test,C2_035_DV_019_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,335839,s,1349,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
480,test,DV_130_C2_253_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,339481,l,2854,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
493,test,DV_078_C2_125_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,341736,s,1457,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
473,test,C2_179_DV_021_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,344920,s,2387,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
483,test,C2_288_DV_255_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,348608,s,2889,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
476,test,DV_020_C2_090_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,356552,l,7147,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
438,test,DV_002_C2_002_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,358808,l,1461,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
449,test,C2_112_DV_112_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,361176,s,1576,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
456,test,C2_181_Dv_181_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,363144,s,1176,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
468,test,DV_059_C2_055_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,365744,l,1807,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
490,test,C2_289_DV_039_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,368776,l,2237,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
494,test,C2_037_DV_030_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,370888,l,1312,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
444,test,DV_118_C2_118_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,375151,s,3473,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
470,test,C2_012_DV_245_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,377567,l,1617,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
496,test,C2_077_DV_133_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,379776,s,1408,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
481,test,DV_067_C2_057_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,386591,l,6020,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
453,test,C2_258_DV_258_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,388663,s,1287,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
466,test,C2_140_DV_140_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,392192,s,2729,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
441,test,C2_053_DV_053_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,393855,s,872,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
467,test,C2_290_DV_290_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,396800,l,2149,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
450,test,DV_064_C2_064_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,399120,l,1532,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
445,test,C2_294_DV_294_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,401511,s,1604,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
492,test,DV_303_C2_217_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,404168,s,1859,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
489,test,DV_299_C2_111_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,406752,l,1790,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
462,test,DV_200_C2_200_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,408934,s,1387,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
446,test,C2_291_DV_291_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,412656,s,2923,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
439,test,C2_080_DV_080_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,800,48,16.68,414728,s,1276,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
495,test,DV_237_C2_297_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,417304,l,1782,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
487,test,DV_129_C2_199_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,419310,l,1220,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
461,test,C2_105_DV_105_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,421296,s,1186,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
442,test,C2_032_DV_032_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,424447,s,2352,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
475,test,DV_044_C2_240_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,426830,l,1583,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
463,test,DV_008_C2_008_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,428886,s,1270,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
460,test,C2_260_DV_260_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,433471,s,3786,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
491,test,C2_051_DV_238_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,435216,l,958,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
474,test,DV_203_C2_277_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.69,437352,l,1342,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
484,test,C2_095_DV_229_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,439726,l,1583,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
451,test,DV_004_C2_004_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.69,441504,s,990,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
478,test,C2_092_DV_227_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,443656,l,1358,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
477,test,C2_222_DV_204_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Mismatch,absent,2,801,48,16.68,446199,l,1748,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
459,test,DV_190_C2_190_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,4,hide,NA,Match,absent,2,801,48,16.68,448430,s,1444,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-01-30_12:44:21,2024-01-30_12:44:21,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.67,LH39,18,woman,White,457.776
