subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,calibration,id,age,gender,ethnicity,duration_s
"1",Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-09_12:08:48,2024-02-09_12:08:48,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.65,LB66,"18",woman,White,584.169

rowNo,type,stim1,stimFormat,ITI,key,keyboard,random,head,body,responseType,responseOptions,pageBreak,fixation,subjectGroup,cursor,required,identity condition,Time,time_block,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
"70",test,C2_302_DV_302_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",550111,s,1265,"1",""
"67",test,DV_015_C2_015_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",551781,s,884,"1",""
"122",test,DV_094_C2_022_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",553566,l,983,"1",""
"94",test,C2_257_DV_257_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",555383,s,1031,"1",""
"97",test,DV_091_C2_211_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",557037,l,868,"1",""
"96",test,C2_075_DV_074_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",800,48,"16.68",558534,l,697,"1",""
"104",test,DV_143_C2_132_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",560222,l,900,"1",""
"81",test,C2_207_DV_207_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",561775,l,768,"0",""
"92",test,DV_027_C2_027_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",563366,s,789,"1",""
"123",test,C2_205_DV_048_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",565141,l,980,"1",""
"112",test,DV_097_C2_007_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",567343,l,1414,"1",""
"89",test,DV_089_C2_089_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",569319,s,1187,"1",""
"71",test,C2_293_DV_293_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",570949,s,832,"1",""
"126",form,"","","","","","",How stressed did you feel during the previous task?,"-10 being completely relaxed, 0 being neither relaxed nor stressed, and +10 being extremely stressed",slider,-10_10_1,"1","","1","","","",absent,"2",801,"","",577822,-10,6347,"0",-10
