subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,calibration,id,age,gender,ethnicity,duration_s
"1",Chrome,120.0.0.0,1920,1080,Windows,en-GB,2024-01-18_11:58:19,2024-01-18_11:58:19,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.73,NM12,"21",woman,Black or African American,1083.224

rowNo,type,stim1,stimFormat,ITI,key,keyboard,random,head,body,responseType,responseOptions,pageBreak,fixation,subjectGroup,cursor,required,identity condition,Time,time_block,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
"80",test,DV_046_C2_046_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",955294,s,1346,"1",""
"67",test,DV_015_C2_015_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",957574,s,1491,"1",""
"68",test,C2_014_DV_014_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",959486,s,1117,"1",""
"72",test,C2_152_DV_152_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",962053,s,1766,"1",""
"97",test,DV_091_C2_211_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",964390,l,1550,"1",""
"118",test,C2_108_DV_282_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",972197,l,7022,"1",""
"104",test,DV_143_C2_132_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",973934,s,951,"0",""
"83",test,C2_256_DV_256_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",980014,s,5280,"1",""
"119",test,DV_154_C2_042_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",983886,l,3078,"1",""
"71",test,C2_293_DV_293_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",986046,s,1369,"1",""
"79",test,C2_247_DV_247_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",989686,s,2839,"1",""
"90",test,DV_147_C2_147_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",992222,s,1738,"1",""
"88",test,C2_153_DV_153_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",996022,s,3002,"1",""
"96",test,C2_075_DV_074_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",998197,l,1390,"1",""
"112",test,DV_097_C2_007_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1001494,s,2501,"0",""
"92",test,DV_027_C2_027_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",1004046,s,1767,"1",""
"77",test,C2_172_DV_172_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",1005741,s,910,"1",""
"70",test,C2_302_DV_302_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",1007742,s,1209,"1",""
"123",test,C2_205_DV_048_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1013725,l,5189,"1",""
"86",test,DV_141_C2_141_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",1016086,s,1561,"1",""
"75",test,DV_103_C2_103_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",1019893,s,3017,"1",""
"94",test,C2_257_DV_257_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",1021662,s,981,"1",""
"120",test,DV_231_C2_259_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1028589,s,6139,"0",""
"122",test,DV_094_C2_022_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",1032173,s,2783,"0",""
"115",test,DV_215_C2_050_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1034606,s,1646,"0",""
"124",test,C2_265_DV_287_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1036981,l,1585,"1",""
"98",test,C2_003_DV_018_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1039302,s,1522,"0",""
"85",test,DV_137_C2_137_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",1041285,s,1185,"1",""
"121",test,C2_139_DV_120_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1043918,l,1832,"1",""
"113",test,C2_261_DV_201_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1046085,l,1380,"1",""
"102",test,C2_099_DV_025_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1049262,s,2388,"0",""
"81",test,C2_207_DV_207_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",1056246,l,6187,"0",""
"91",test,C2_157_DV_157_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",1058261,s,1228,"1",""
"111",test,C2_218_DV_109_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",1060262,l,1209,"1",""
"82",test,DV_041_C2_041_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",1062525,s,1470,"1",""
"109",test,C2_246_DV_160_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1064878,s,1555,"0",""
"103",test,DV_295_C2_216_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",1067669,s,1994,"0",""
"126",form,"","","","","","",How stressed did you feel during the previous task?,"-10 being completely relaxed, 0 being neither relaxed nor stressed, and +10 being extremely stressed",slider,-10_10_1,"1","","1","","","",absent,"2",801,"","",1075701,-10,7523,"0",-10
