subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,calibration,id,age,gender,ethnicity,duration_s
"1",Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-09_13:29:14,2024-02-09_13:29:14,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.72,HR68,"19",woman,White,695.604

rowNo,type,stim1,stimFormat,ITI,key,keyboard,random,head,body,responseType,responseOptions,pageBreak,fixation,subjectGroup,cursor,required,identity condition,Time,time_block,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
"105",test,DV_178_C2_060_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",529938,l,3128,"1",""
"74",test,DV_087_C2_087_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",535514,s,4783,"1",""
"102",test,C2_099_DV_025_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",539809,l,3507,"1",""
"73",test,DV_167_C2_167_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",542074,s,1466,"1",""
"98",test,C2_003_DV_018_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",544160,l,1301,"1",""
"121",test,C2_139_DV_120_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",547074,l,2128,"1",""
"117",test,DV_170_C2_270_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",550017,s,2151,"0",""
"115",test,DV_215_C2_050_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",553186,l,2369,"1",""
"101",test,DV_024_C2_085_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",555393,l,1423,"1",""
"108",test,C2_123_DV_223_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",557608,l,1418,"1",""
"82",test,DV_041_C2_041_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",564505,s,6096,"1",""
"67",test,DV_015_C2_015_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",567033,s,1734,"1",""
"88",test,C2_153_DV_153_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",570554,s,2737,"1",""
"124",test,C2_265_DV_287_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",574593,s,3238,"0",""
"68",test,C2_014_DV_014_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",577234,s,1842,"1",""
"72",test,C2_152_DV_152_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",581401,s,3372,"1",""
"69",test,C2_045_DV_045_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",583416,s,1217,"1",""
"76",test,C2_034_DV_034_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",587450,s,3249,"1",""
"81",test,C2_207_DV_207_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",589338,s,1099,"1",""
"77",test,C2_172_DV_172_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",591128,s,1005,"1",""
"114",test,DV_208_C2_206_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",593738,l,1813,"1",""
"104",test,DV_143_C2_132_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",596081,l,1553,"1",""
"99",test,C2_031_DV_083_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",598474,l,1593,"1",""
"95",test,C2_243_DV_243_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",600282,s,1016,"1",""
"84",test,DV_127_C2_127_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",602049,s,982,"1",""
"79",test,C2_247_DV_247_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",603802,s,966,"1",""
"83",test,C2_256_DV_256_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",605593,s,1005,"1",""
"112",test,DV_097_C2_007_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",607722,l,1331,"1",""
"122",test,DV_094_C2_022_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",609944,l,1436,"1",""
"85",test,DV_137_C2_137_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",612353,s,1609,"1",""
"103",test,DV_295_C2_216_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",617408,l,4262,"1",""
"90",test,DV_147_C2_147_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",619449,l,1247,"0",""
"107",test,C2_171_DV_185_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",621482,l,1245,"1",""
"66",test,C2_113_DV_113_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",623890,s,1617,"1",""
"118",test,C2_108_DV_282_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",627890,l,3215,"1",""
"109",test,C2_246_DV_160_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",634496,l,5817,"1",""
"94",test,C2_257_DV_257_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",800,48,"16.68",637321,s,2036,"1",""
"113",test,C2_261_DV_201_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",641953,l,3831,"1",""
"87",test,DV_100_C2_100_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",644312,s,1569,"1",""
"110",test,DV_114_C2_126_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",646464,l,1351,"1",""
"71",test,C2_293_DV_293_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",648409,s,1145,"1",""
"80",test,DV_046_C2_046_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",657041,s,7841,"1",""
"70",test,C2_302_DV_302_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",659954,s,2112,"1",""
"92",test,DV_027_C2_027_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",662056,s,1311,"1",""
"123",test,C2_205_DV_048_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",665544,s,2698,"0",""
"91",test,C2_157_DV_157_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",667241,s,907,"1",""
"125",test,C2_242_DV_254_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",671112,l,3078,"1",""
"119",test,DV_154_C2_042_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",672968,l,1063,"1",""
"116",test,DV_219_C2_135_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",682928,l,9172,"1",""
"126",form,"","","","","","",How stressed did you feel during the previous task?,"-10 being completely relaxed, 0 being neither relaxed nor stressed, and +10 being extremely stressed",slider,-10_10_1,"1","","1","","","",absent,"2",801,"","",689520,-10,6084,"0",-10
